 0.130065937461E+001  0.000000000000E+000  0.000000000000E+000  -0.524609898439E-001 -0.514609898439E-001 -0.514609898439E-001  0.121972744405E-018  0.121972744405E-018  0.121972744405E-018
 0.131066444672E+001  0.000000000000E+000  0.000000000000E+000  -0.521936642095E-001 -0.511936642095E-001 -0.511936642095E-001 -0.230392961653E-018 -0.230392961653E-018 -0.230392961653E-018
 0.132066951884E+001  0.000000000000E+000  0.000000000000E+000  -0.519260578748E-001 -0.509260578748E-001 -0.509260578748E-001  0.216840434497E-018  0.216840434497E-018  0.216840434497E-018
 0.133067459095E+001  0.000000000000E+000  0.000000000000E+000  -0.516582241311E-001 -0.506582241311E-001 -0.506582241311E-001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
 0.134067966306E+001  0.000000000000E+000  0.000000000000E+000  -0.513902116671E-001 -0.503902116671E-001 -0.503902116671E-001 -0.271050543121E-019 -0.271050543121E-019 -0.271050543121E-019
 0.135068473517E+001  0.000000000000E+000  0.000000000000E+000  -0.511220644682E-001 -0.501220644682E-001 -0.501220644682E-001  0.474338450462E-019  0.474338450462E-019  0.474338450462E-019
 0.136068980729E+001  0.000000000000E+000  0.000000000000E+000  -0.508538217240E-001 -0.498538217240E-001 -0.498538217240E-001 -0.169406589451E-018 -0.169406589451E-018 -0.169406589451E-018
 0.137069487940E+001  0.000000000000E+000  0.000000000000E+000  -0.505855177472E-001 -0.495855177472E-001 -0.495855177472E-001 -0.101643953671E-018 -0.101643953671E-018 -0.101643953671E-018
 0.138069995151E+001  0.000000000000E+000  0.000000000000E+000  -0.503171819013E-001 -0.493171819013E-001 -0.493171819013E-001  0.948676900925E-019  0.948676900925E-019  0.948676900925E-019
 0.139070502362E+001  0.000000000000E+000  0.000000000000E+000  -0.500488385395E-001 -0.490488385395E-001 -0.490488385395E-001  0.137219337455E-018  0.137219337455E-018  0.137219337455E-018
 0.140071009574E+001  0.000000000000E+000  0.000000000000E+000  -0.497805069535E-001 -0.487805069535E-001 -0.487805069535E-001  0.914795583035E-019  0.914795583035E-019  0.914795583035E-019
 0.141071516785E+001  0.000000000000E+000  0.000000000000E+000  -0.495122013330E-001 -0.485122013330E-001 -0.485122013330E-001  0.609863722023E-019  0.609863722023E-019  0.609863722023E-019
